temps (s);speed (m/s);power_shaft (W);fuel_cumul (m^3);fuel_consom_cumul (litre)
15851.0;4.597677940434124;132633.42747578435;-0.5576602584323973;557.6602584323973
15852.0;4.647652700656234;137047.86358409136;-0.557679075967603;557.679075967603
15853.0;4.697627460878345;141569.22654183357;-0.5576982682295527;557.6982682295527
15854.0;4.747602221100455;146199.2203260968;-0.5577178442214775;557.7178442214775
15855.0;4.797576981322565;150939.56288252652;-0.5577378130889904;557.7378130889904
15856.0;4.847551741544675;155791.98612532733;-0.5577581841212441;557.7581841212441
15857.0;4.897526501766785;160758.2359372632;-0.5577789667520885;557.7789667520885
15858.0;4.947501261988895;165840.07216965745;-0.5578001705612285;557.8001705612286
15859.0;4.997476022211005;171039.26864239248;-0.5578218052753818;557.8218052753818
15860.0;5.047450782433115;176357.6131439102;-0.5578438807694364;557.8438807694364
15861.0;5.097425542655225;181796.90743121173;-0.5578664070676083;557.8664070676083
15862.0;5.147400302877336;187358.9672298577;-0.5578893943445995;557.8893943445995
15863.0;5.197375063099446;193045.62223396765;-0.5579128529267554;557.9128529267554
15864.0;5.247349823321556;198858.71610622073;-0.5579367932932227;557.9367932932226
15865.0;5.2973245835436655;204800.10647785533;-0.5579612260771067;557.9612260771067
15866.0;5.347299343765775;210871.66494866912;-0.5579861620666299;557.9861620666298
15867.0;5.397274103987886;217075.27708701912;-0.5580116122062885;558.0116122062885
15868.0;5.447248864209996;223412.84242982144;-0.558037587598011;558.037587598011
15869.0;5.497223624432106;229886.27448255176;-0.5580640995023156;558.0640995023156
15870.0;5.547198384654216;236497.50071924497;-0.558091159339468;558.0911593394679
15871.0;5.597173144876326;243248.46258249518;-0.5581187786906388;558.1187786906388
15872.0;5.647147905098436;250141.11548345603;-0.5581469692990616;558.1469692990617
15873.0;5.697122665320546;257177.42880184017;-0.5581757430711904;558.1757430711905
15874.0;5.7470974255426555;264359.38588591974;-0.5582051120778577;558.2051120778577
15875.0;5.797072185764765;271688.9840525261;-0.5582350885554317;558.2350885554317
15876.0;5.847046945986876;279168.2345870501;-0.5582656849069741;558.2656849069741
15877.0;5.897021706208986;286799.1627434415;-0.5582969137033984;558.2969137033984
15878.0;5.946996466431096;294583.8077442098;-0.5583287876846266;558.3287876846266
15879.0;5.996971226653206;302524.2227804234;-0.5583613197607478;558.3613197607477
15880.0;6.046945986875316;310622.4750117104;-0.5583945230131755;558.3945230131754
15881.0;6.0969207470974265;318880.6455662582;-0.5584284106958052;558.4284106958052
15882.0;6.146895507319536;327300.82954081276;-0.5584629962361723;558.4629962361723
15883.0;6.196870267541646;335885.1360006803;-0.55849829323661;558.49829323661
15884.0;6.246845027763756;344635.68797972566;-0.5585343154754064;558.5343154754064
15885.0;6.296819787985867;353554.6224803737;-0.5585710769079627;558.5710769079627
15886.0;6.346794548207977;362644.0904736078;-0.5586085916679507;558.6085916679507
15887.0;6.396769308430087;371906.25689897104;-0.5586468740684708;558.6468740684708
15888.0;6.4467440686521975;381343.300664566;-0.5586859386032091;558.6859386032091
15889.0;6.4967188288743065;390957.4146470537;-0.5587257999475959;558.7257999475959
15890.0;6.546693589096417;400750.80569165584;-0.5587664729599624;558.7664729599624
15891.0;6.596668349318526;410725.6946121518;-0.5588079726826994;558.8079726826994
15892.0;6.646643109540637;420884.3161908821;-0.5588503143434146;558.8503143434145
15893.0;6.696617869762747;431228.919178745;-0.55889351335609;558.89351335609
15894.0;6.746592629984857;441761.76629519864;-0.5589375853222401;558.9375853222401
15895.0;6.796567390206967;452485.1342282605;-0.5589825460320693;558.9825460320693
15896.0;6.846542150429077;463401.31363450765;-0.5590284114656296;559.0284114656297
15897.0;6.8965169106511865;474512.60913907574;-0.5590751977939785;559.0751977939785
15898.0;6.946491670873297;485821.33933566045;-0.5591229213803366;559.1229213803366
15899.0;6.996466431095406;497329.8367865161;-0.5591715987812451;559.1715987812452
15900.0;7.0;498151.19200000004;-0.5592203442553801;559.2203442553802
15901.0;7.0;498151.19200000004;-0.5592690897295152;559.2690897295151
15902.0;6.996466431095406;497329.8367865161;-0.5593177671304237;559.3177671304237
15903.0;6.9464916708732956;485821.33933566016;-0.5593654907167818;559.3654907167818
15904.0;6.8965169106511865;474512.60913907574;-0.5594122770451306;559.4122770451306
15905.0;6.846542150429076;463401.31363450736;-0.559458142478691;559.458142478691
15906.0;6.796567390206965;452485.13422826014;-0.5595031031885201;559.5031031885202
15907.0;6.746592629984856;441761.76629519847;-0.5595471751546702;559.5471751546702
15908.0;6.696617869762745;431228.91917874455;-0.5595903741673457;559.5903741673457
15909.0;6.646643109540636;420884.316190882;-0.5596327158280608;559.6327158280609
15910.0;6.596668349318525;410725.6946121517;-0.5596742155507979;559.6742155507978
15911.0;6.5466935890964155;400750.8056916554;-0.5597148885631644;559.7148885631644
15912.0;6.496718828874306;390957.41464705346;-0.5597547499075511;559.7547499075512
15913.0;6.446744068652196;381343.30066456564;-0.5597938144422895;559.7938144422894
15914.0;6.396769308430086;371906.25689897087;-0.5598320968428095;559.8320968428095
15915.0;6.346794548207976;362644.09047360765;-0.5598696116027976;559.8696116027976
15916.0;6.296819787985865;353554.6224803735;-0.5599063730353538;559.9063730353538
15917.0;6.246845027763756;344635.68797972566;-0.5599423952741502;559.9423952741503
15918.0;6.196870267541645;335885.13600068016;-0.5599776922745879;559.977692274588
15919.0;6.146895507319535;327300.82954081247;-0.5600122778149551;560.0122778149552
15920.0;6.096920747097426;318880.645566258;-0.5600461654975848;560.0461654975848
15921.0;6.046945986875315;310622.47501171025;-0.5600793687500125;560.0793687500125
15922.0;5.996971226653206;302524.2227804234;-0.5601119008261337;560.1119008261337
15923.0;5.946996466431095;294583.8077442096;-0.5601437748073619;560.1437748073619
15924.0;5.897021706208984;286799.16274344124;-0.5601750036037861;560.1750036037861
15925.0;5.847046945986875;279168.23458705;-0.5602055999553286;560.2055999553286
15926.0;5.7970721857647645;271688.98405252595;-0.5602355764329026;560.2355764329026
15927.0;5.7470974255426555;264359.38588591974;-0.5602649454395698;560.2649454395698
15928.0;5.697122665320545;257177.42880184;-0.5602937192116987;560.2937192116987
15929.0;5.647147905098434;250141.1154834558;-0.5603219098201215;560.3219098201215
15930.0;5.597173144876325;243248.46258249512;-0.5603495291712923;560.3495291712924
15931.0;5.547198384654214;236497.5007192447;-0.5603765890084447;560.3765890084446
15932.0;5.497223624432105;229886.27448255164;-0.5604031009127493;560.4031009127492
15933.0;5.447248864209994;223412.8424298212;-0.5604290763044718;560.4290763044718
15934.0;5.397274103987884;217075.27708701888;-0.5604545264441304;560.4545264441304
15935.0;5.3472993437657745;210871.664948669;-0.5604794624336535;560.4794624336536
15936.0;5.297324583543665;204800.10647785524;-0.5605038952175376;560.5038952175377
15937.0;5.247349823321555;198858.7161062206;-0.5605278355840049;560.5278355840048
15938.0;5.197375063099445;193045.6222339676;-0.5605512941661608;560.5512941661608
15939.0;5.147400302877334;187358.96722985752;-0.560574281443152;560.574281443152
15940.0;5.097425542655225;181796.90743121173;-0.5605968077413239;560.5968077413239
15941.0;5.047450782433114;176357.61314391007;-0.5606188832353785;560.6188832353785
15942.0;4.9974760222110035;171039.2686423923;-0.5606405179495317;560.6405179495317
15943.0;4.947501261988894;165840.07216965727;-0.5606617217586718;560.6617217586718
15944.0;4.897526501766784;160758.23593726312;-0.5606825043895162;560.6825043895161
15945.0;4.847551741544674;155791.98612532724;-0.5607028754217699;560.7028754217699
15946.0;4.797576981322564;150939.56288252643;-0.5607228442892828;560.7228442892828
15947.0;4.747602221100453;146199.22032609663;-0.5607424202812076;560.7424202812076
15948.0;4.697627460878344;141569.22654183352;-0.5607616125431573;560.7616125431573
15949.0;4.647652700656233;137047.8635840913;-0.560780430078363;560.780430078363
15950.0;4.597677940434124;132633.42747578435;-0.5607988817488317;560.7988817488317
15951.0;4.547703180212014;128324.22820838561;-0.5608169762765042;560.8169762765042
15952.0;4.497728419989903;124118.5897419278;-0.5608347222444119;560.8347222444119
15953.0;4.447753659767794;120014.85000500295;-0.5608521280978356;560.8521280978356
15954.0;4.397778899545683;116011.36089476192;-0.5608692021454624;560.8692021454624
15955.0;4.347804139323574;112106.48827691551;-0.5608859525605442;560.8859525605442
15956.0;4.297829379101463;108298.6119857332;-0.5609023873820544;560.9023873820545
15957.0;4.247854618879353;104586.12582404427;-0.5609185145158466;560.9185145158466
15958.0;4.1978798586572434;100967.43756323704;-0.5609343417358115;560.9343417358115
15959.0;4.1479050984351336;97440.96894325921;-0.560949876685035;560.9498766850351
15960.0;4.097930338213024;94005.15567261778;-0.560965126876956;560.965126876956
15961.0;4.047955577990914;90658.44742837903;-0.5609800996965237;560.9800996965238
15962.0;3.9979808177688025;87399.3078561685;-0.5609948024013559;560.9948024013559
15963.0;3.9480060575466935;84226.21457017129;-0.561009242122896;561.009242122896
15964.0;3.8980312973245828;81137.65915313136;-0.5610234258675714;561.0234258675714
15965.0;3.8480565371024724;78132.14715635235;-0.5610373605179503;561.0373605179503
15966.0;3.798081776880363;75208.19809969711;-0.5610510528339006;561.0510528339006
15967.0;3.7481070166582526;72364.34547158763;-0.5610645094537464;561.0645094537464
15968.0;3.698132256436143;69599.13672900545;-0.5610777368954267;561.0777368954267
15969.0;3.648157496214033;66911.13329749115;-0.5610907415576525;561.0907415576524
15970.0;3.598182735991922;64298.910571144814;-0.5611035297210646;561.1035297210645
15971.0;3.548207975769813;61761.05791262588;-0.5611161075493915;561.1161075493915
15972.0;3.4982332155477023;59296.17865315276;-0.5611284810906066;561.1284810906067
15973.0;3.4482584553255933;56902.8900925036;-0.561140656278087;561.1406562780869
15974.0;3.3982836951034825;54579.82349901543;-0.5611526389317697;561.1526389317697
15975.0;3.3483089348813717;52325.62410958489;-0.5611644347593105;561.1644347593106
15976.0;3.2983341746592627;50138.95112966788;-0.5611760493572414;561.1760493572414
15977.0;3.248359414437152;48018.4777332794;-0.5611874882121277;561.1874882121277
15978.0;3.198384654215043;45962.89106299402;-0.5611987567017266;561.1987567017266
15979.0;3.148409893992932;43970.89222994538;-0.5612098600961444;561.2098600961443
15980.0;3.098435133770822;42041.19631382657;-0.5612208035589941;561.220803558994
15981.0;3.0484603735487124;40172.53236289;-0.5612315921485536;561.2315921485535
15982.0;2.9984856133266016;38363.64339394721;-0.5612422308189228;561.2422308189227
15983.0;2.9485108531044926;36613.2863923693;-0.5612527244211818;561.2527244211818
15984.0;2.898536092882382;34920.23231208638;-0.5612630777045483;561.2630777045483
15985.0;2.848561332660272;33283.266075588115;-0.5612732953175354;561.2732953175355
15986.0;2.798586572438162;31701.18657392334;-0.5612833818091094;561.2833818091094
15987.0;2.748611812216052;30172.806666700228;-0.5612933416298473;561.2933416298473
15988.0;2.6986370519939413;28696.953182086207;-0.5613031791330947;561.3031791330947
15989.0;2.6486622917718323;27272.466916808153;-0.5613128985761233;561.3128985761233
15990.0;2.5986875315497215;25898.202636152022;-0.5613225041212888;561.3225041212888
15991.0;2.5487127713276125;24573.02907396331;-0.5613319998371885;561.3319998371885
15992.0;2.4987380111055018;23295.82893264659;-0.5613413896998191;561.341389699819
15993.0;2.448763250883391;22065.498883165896;-0.561350677593734;561.3506775937341
15994.0;2.398788490661282;20880.949565044568;-0.5613598673132018;561.3598673132018
15995.0;2.348813730439171;19741.105586365105;-0.5613689625633631;561.3689625633631
15996.0;2.298838970217062;18644.90552376948;-0.5613779669613889;561.3779669613889
15997.0;2.2488642099949514;17591.301922458824;-0.5613868840376379;561.386884037638
15998.0;2.1988894497728406;16579.26129619366;-0.5613957172368145;561.3957172368144
15999.0;2.1489146895507316;15607.764127293838;-0.561404469919126;561.404469919126
16000.0;2.098939929328621;14675.804866638386;-0.5614131453614409;561.4131453614409
16001.0;2.048965169106512;13782.39193366578;-0.5614217467584465;561.4217467584465
16002.0;1.998990408884401;12926.547716373667;-0.561430277223806;561.430277223806
16003.0;1.9490156486622903;12107.308571319096;-0.561438739791317;561.438739791317
16004.0;1.8990408884401813;11323.724823618406;-0.5614471374160687;561.4471374160687
16005.0;1.8490661282180705;10574.860766947164;-0.5614554729755997;561.4554729755997
16006.0;1.7990913679959597;9859.794663540319;-0.5614637492710559;561.4637492710559
16007.0;1.7491166077738507;9177.61874419212;-0.561471969028348;561.471969028348
16008.0;1.69914184755174;8527.439208256043;-0.5614801348993091;561.4801348993092
16009.0;1.649167087329631;7908.37622364497;-0.5614882494628529;561.4882494628529
16010.0;1.5991923271075201;7319.563926830988;-0.5614963152261307;561.4963152261307
16011.0;1.5492175668854102;6760.150422845564;-0.5615043346256897;561.5043346256897
16012.0;1.4992428066633003;6229.29778527943;-0.5615123100286303;561.5123100286303
16013.0;1.4492680464411904;5726.182056282622;-0.5615202437337642;561.5202437337642
16014.0;1.3992932862190806;5249.993246564488;-0.5615281379727717;561.5281379727717
16015.0;1.3493185259969707;4799.935335393676;-0.5615359949113595;561.5359949113596
16016.0;1.2993437657748599;4375.226270598128;-0.5615438166504187;561.5438166504188
16017.0;1.249369005552749;3975.097968565104;-0.5615516052271822;561.5516052271822
16018.0;1.199394245330641;3598.79631424118;-0.5615593626163822;561.5593626163821
16019.0;1.149419485108531;3245.5811611321806;-0.5615670907314085;561.5670907314085
16020.0;1.0994447248864203;2914.7263313032754;-0.5615747914254661;561.5747914254661
16021.0;1.0494699646643095;2605.519615378935;-0.561582466492732;561.582466492732
16022.0;0.9994952044421987;2317.2627725429275;-0.5615901176695143;561.5901176695143
16023.0;0.9495204442200915;2049.271530538339;-0.5615977466354087;561.5977466354087
16024.0;0.8995456839979807;1800.875585667505;-0.5616053550144571;561.605355014457
16025.0;0.84957092377587;1571.4186027921207;-0.5616129443763044;561.6129443763044
16026.0;0.7995961635537592;1360.2582153331643;-0.5616205162373571;561.620516237357
16027.0;0.7496214033316484;1166.7660252709168;-0.5616280720619404;561.6280720619404
16028.0;0.6996466431095412;990.3276031449742;-0.5616356132634563;561.6356132634563
16029.0;0.6496718828874304;830.3424880541979;-0.561643141205541;561.643141205541
16030.0;0.5996971226653196;686.2241876567908;-0.5616506572032227;561.6506572032227
16031.0;0.5497223624432088;557.4001781702449;-0.5616581625240793;561.6581625240793
16032.0;0.49974760222109893;443.31190437135734;-0.5616656583893961;561.6656583893961
16033.0;0.4497728419989908;343.414779596227;-0.5616731459753235;561.6731459753235
16034.0;0.39979808177688003;257.1781857402462;-0.5616806264140348;561.6806264140348
16035.0;0.34982332155476925;184.085473258124;-0.5616881007948838;561.6881007948839
16036.0;0.29984856133265936;123.63396116386787;-0.5616955701655626;561.6955701655626
16037.0;0.24987380111054858;75.33493703078477;-0.5617030355332591;561.703035533259
16038.0;0.1998990408884378;38.71365699148794;-0.5617104978658147;561.7104978658148
16039.0;0.14992428066632968;13.309345737893189;-0.5617179580928825;561.7179580928824
16040.0;0.09994952044421979;0.0;-0.561725417216883;561.725417216883
16041.0;0.049974760222109005;0.0;-0.5617328763408834;561.7328763408834
16042.0;0.0;0.0;-0.5617403354648839;561.7403354648839
16043.0;0.0;0.0;-0.5617477945888844;561.7477945888844
16044.0;0.0;0.0;-0.5617552537128848;561.7552537128848
16045.0;0.0;0.0;-0.5617627128368853;561.7627128368853
16046.0;0.0;0.0;-0.5617701719608857;561.7701719608857
16047.0;0.0;0.0;-0.5617776310848862;561.7776310848863
16048.0;0.0;0.0;-0.5617850902088867;561.7850902088867
16049.0;0.0;0.0;-0.5617925493328871;561.7925493328871
16050.0;0.0;0.0;-0.5618000084568876;561.8000084568876
16051.0;0.0;0.0;-0.5618074675808881;561.8074675808881
16052.0;0.0;0.0;-0.5618149267048885;561.8149267048885
16053.0;0.0;0.0;-0.561822385828889;561.822385828889
16054.0;0.0;0.0;-0.5618298449528895;561.8298449528894
16055.0;0.0;0.0;-0.5618373040768899;561.83730407689
16056.0;0.0;0.0;-0.5618447632008904;561.8447632008904
16057.0;0.0;0.0;-0.5618522223248908;561.8522223248908
16058.0;0.0;0.0;-0.5618596814488913;561.8596814488914
16059.0;0.0;0.0;-0.5618671405728918;561.8671405728918
16060.0;0.0;0.0;-0.5618745996968922;561.8745996968922
16061.0;0.0;0.0;-0.5618820588208927;561.8820588208927
16062.0;0.0;0.0;-0.5618895179448932;561.8895179448932
16063.0;0.0;0.0;-0.5618969770688936;561.8969770688936
16064.0;0.0;0.0;-0.5619044361928941;561.9044361928941
16065.0;0.0;0.0;-0.5619118953168946;561.9118953168945
16066.0;0.0;0.0;-0.561919354440895;561.9193544408951
16067.0;0.0;0.0;-0.5619268135648955;561.9268135648955
16068.0;0.0;0.0;-0.561934272688896;561.9342726888959
16069.0;0.0;0.0;-0.5619417318128964;561.9417318128964
16070.0;0.0;0.0;-0.5619491909368969;561.9491909368969
16071.0;0.0;0.0;-0.5619566500608973;561.9566500608973
16072.0;0.0;0.0;-0.5619641091848978;561.9641091848978
16073.0;0.0;0.0;-0.5619715683088983;561.9715683088983
16074.0;0.0;0.0;-0.5619790274328987;561.9790274328988
16075.0;0.0;0.0;-0.5619864865568992;561.9864865568992
16076.0;0.0;0.0;-0.5619939456808997;561.9939456808996
16077.0;0.0;0.0;-0.5620014048049001;562.0014048049002
16078.0;0.0;0.0;-0.5620088639289006;562.0088639289006
16079.0;0.0;0.0;-0.5620163230529011;562.016323052901
16080.0;0.0;0.0;-0.5620237821769015;562.0237821769015
16081.0;0.0;0.0;-0.562031241300902;562.031241300902
16082.0;0.0;0.0;-0.5620387004249024;562.0387004249025
16083.0;0.0;0.0;-0.5620461595489029;562.0461595489029
16084.0;0.0;0.0;-0.5620536186729034;562.0536186729033
16085.0;0.0;0.0;-0.5620610777969038;562.0610777969039
16086.0;0.0;0.0;-0.5620685369209043;562.0685369209043
16087.0;0.0;0.0;-0.5620759960449048;562.0759960449047
16088.0;0.0;0.0;-0.5620834551689052;562.0834551689053
16089.0;0.0;0.0;-0.5620909142929057;562.0909142929057
16090.0;0.0;0.0;-0.5620983734169062;562.0983734169062
16091.0;0.0;0.0;-0.5621058325409066;562.1058325409066
16092.0;0.0;0.0;-0.5621132916649071;562.1132916649071
16093.0;0.0;0.0;-0.5621207507889076;562.1207507889076
16094.0;0.0;0.0;-0.562128209912908;562.128209912908
16095.0;0.0;0.0;-0.5621356690369085;562.1356690369084
16096.0;0.0;0.0;-0.562143128160909;562.143128160909
16097.0;0.0;0.0;-0.5621505872849094;562.1505872849094
16098.0;0.0;0.0;-0.5621580464089099;562.1580464089099
16099.0;0.0;0.0;-0.5621655055329103;562.1655055329103
16100.0;0.0;0.0;-0.5621729646569108;562.1729646569108
16101.0;0.0;0.0;-0.5621804237809113;562.1804237809113
16102.0;0.0;0.0;-0.5621878829049117;562.1878829049117
16103.0;0.0;0.0;-0.5621953420289122;562.1953420289121
16104.0;0.0;0.0;-0.5622028011529127;562.2028011529127
16105.0;0.0;0.0;-0.5622102602769131;562.2102602769131
16106.0;0.0;0.0;-0.5622177194009136;562.2177194009136
16107.0;0.0;0.0;-0.562225178524914;562.2251785249141
16108.0;0.0;0.0;-0.5622326376489145;562.2326376489145
16109.0;0.0;0.0;-0.562240096772915;562.240096772915
16110.0;0.0;0.0;-0.5622475558969154;562.2475558969154
16111.0;0.0;0.0;-0.5622550150209159;562.255015020916
16112.0;0.0;0.0;-0.5622624741449164;562.2624741449164
16113.0;0.0;0.0;-0.5622699332689168;562.2699332689168
16114.0;0.0;0.0;-0.5622773923929173;562.2773923929172
16115.0;0.0;0.0;-0.5622848515169178;562.2848515169178
16116.0;0.0;0.0;-0.5622923106409182;562.2923106409182
16117.0;0.0;0.0;-0.5622997697649187;562.2997697649187
16118.0;0.0;0.0;-0.5623072288889192;562.3072288889191
16119.0;0.0;0.0;-0.5623146880129196;562.3146880129196
16120.0;0.0;0.0;-0.5623221471369201;562.3221471369201
16121.0;0.0;0.0;-0.5623296062609205;562.3296062609205
16122.0;0.0;0.0;-0.562337065384921;562.3370653849211
16123.0;0.0;0.0;-0.5623445245089215;562.3445245089215
16124.0;0.0;0.0;-0.5623519836329219;562.3519836329219
16125.0;0.0;0.0;-0.5623594427569224;562.3594427569224
16126.0;0.0;0.0;-0.5623669018809229;562.3669018809229
16127.0;0.0;0.0;-0.5623743610049233;562.3743610049233
16128.0;0.0;0.0;-0.5623818201289238;562.3818201289238
16129.0;0.0;0.0;-0.5623892792529243;562.3892792529242
16130.0;0.0;0.0;-0.5623967383769247;562.3967383769248
16131.0;0.0;0.0;-0.5624041975009252;562.4041975009252
16132.0;0.0;0.0;-0.5624116566249256;562.4116566249256
16133.0;0.0;0.0;-0.5624191157489261;562.4191157489261
16134.0;0.0;0.0;-0.5624265748729266;562.4265748729266
16135.0;0.0;0.0;-0.562434033996927;562.434033996927
16136.0;0.0;0.0;-0.5624414931209275;562.4414931209275
16137.0;0.0;0.0;-0.562448952244928;562.448952244928
16138.0;0.0;0.0;-0.5624564113689284;562.4564113689285
16139.0;0.0;0.0;-0.5624638704929289;562.4638704929289
16140.0;0.0;0.0;-0.5624713296169294;562.4713296169293
16141.0;0.0;0.0;-0.5624787887409298;562.4787887409299
16142.0;0.0;0.0;-0.5624862478649303;562.4862478649303
16143.0;0.0;0.0;-0.5624937069889308;562.4937069889307
16144.0;0.0;0.0;-0.5625011661129312;562.5011661129312
16145.0;0.0;0.0;-0.5625086252369317;562.5086252369317
16146.0;0.0;0.0;-0.5625160843609321;562.5160843609322
16147.0;0.0;0.0;-0.5625235434849326;562.5235434849326
16148.0;0.0;0.0;-0.5625310026089331;562.531002608933
16149.0;0.0;0.0;-0.5625384617329335;562.5384617329336
16150.0;0.0;0.0;-0.562545920856934;562.545920856934
16151.0;0.0;0.0;-0.5625533799809345;562.5533799809344
16152.0;0.0;0.0;-0.5625608391049349;562.560839104935
16153.0;0.0;0.0;-0.5625682982289354;562.5682982289354
16154.0;0.0;0.0;-0.5625757573529359;562.5757573529359
16155.0;0.0;0.0;-0.5625832164769363;562.5832164769363
16156.0;0.0;0.0;-0.5625906756009368;562.5906756009368
16157.0;0.0;0.0;-0.5625981347249372;562.5981347249373
16158.0;0.0;0.0;-0.5626055938489377;562.6055938489377
16159.0;0.0;0.0;-0.5626130529729382;562.6130529729381
16160.0;0.0;0.0;-0.5626205120969386;562.6205120969387
16161.0;0.0;0.0;-0.5626279712209391;562.6279712209391
16162.0;0.0;0.0;-0.5626354303449396;562.6354303449396
16163.0;0.0;0.0;-0.56264288946894;562.64288946894
16164.0;0.0;0.0;-0.5626503485929405;562.6503485929405
16165.0;0.0;0.0;-0.562657807716941;562.657807716941
16166.0;0.0;0.0;-0.5626652668409414;562.6652668409414
16167.0;0.0;0.0;-0.5626727259649419;562.6727259649418
16168.0;0.0;0.0;-0.5626801850889424;562.6801850889424
16169.0;0.0;0.0;-0.5626876442129428;562.6876442129428
16170.0;0.0;0.0;-0.5626951033369433;562.6951033369432
16171.0;0.0;0.0;-0.5627025624609437;562.7025624609438
16172.0;0.0;0.0;-0.5627100215849442;562.7100215849442
16173.0;0.0;0.0;-0.5627174807089447;562.7174807089447
16174.0;0.0;0.0;-0.5627249398329451;562.7249398329451
16175.0;0.0;0.0;-0.5627323989569456;562.7323989569456
16176.0;0.0;0.0;-0.5627398580809461;562.7398580809461
16177.0;0.0;0.0;-0.5627473172049465;562.7473172049465
16178.0;0.0;0.0;-0.562754776328947;562.754776328947
16179.0;0.0;0.0;-0.5627622354529475;562.7622354529475
16180.0;0.0;0.0;-0.5627696945769479;562.7696945769479
16181.0;0.0;0.0;-0.5627771537009484;562.7771537009484
16182.0;0.0;0.0;-0.5627846128249488;562.7846128249488
16183.0;0.0;0.0;-0.5627920719489493;562.7920719489493
16184.0;0.0;0.0;-0.5627995310729498;562.7995310729498
16185.0;0.0;0.0;-0.5628069901969502;562.8069901969502
16186.0;0.0;0.0;-0.5628144493209507;562.8144493209508
16187.0;0.0;0.0;-0.5628219084449512;562.8219084449512
16188.0;0.0;0.0;-0.5628293675689516;562.8293675689516
16189.0;0.0;0.0;-0.5628368266929521;562.8368266929521
16190.0;0.0;0.0;-0.5628442858169526;562.8442858169526
16191.0;0.0;0.0;-0.562851744940953;562.851744940953
16192.0;0.0;0.0;-0.5628592040649535;562.8592040649535
16193.0;0.0;0.0;-0.562866663188954;562.8666631889539
16194.0;0.0;0.0;-0.5628741223129544;562.8741223129545
16195.0;0.0;0.0;-0.5628815814369549;562.8815814369549
16196.0;0.0;0.0;-0.5628890405609553;562.8890405609553
16197.0;0.0;0.0;-0.5628964996849558;562.8964996849558
16198.0;0.0;0.0;-0.5629039588089563;562.9039588089563
16199.0;0.0;0.0;-0.5629114179329567;562.9114179329567
16200.0;0.0;0.0;-0.5629188770569572;562.9188770569572
16201.0;0.0;0.0;-0.5629263361809577;562.9263361809577
16202.0;0.0;0.0;-0.5629337953049581;562.9337953049582
16203.0;0.0;0.0;-0.5629412544289586;562.9412544289586
16204.0;0.0;0.0;-0.5629487135529591;562.948713552959
16205.0;0.0;0.0;-0.5629561726769595;562.9561726769596
16206.0;0.0;0.0;-0.56296363180096;562.96363180096
16207.0;0.0;0.0;-0.5629710909249604;562.9710909249604
16208.0;0.0;0.0;-0.5629785500489609;562.9785500489609
16209.0;0.0;0.0;-0.5629860091729614;562.9860091729614
16210.0;0.0;0.0;-0.5629934682969618;562.9934682969619
16211.0;0.0;0.0;-0.5630009274209623;563.0009274209623
16212.0;0.0;0.0;-0.5630083865449628;563.0083865449627
16213.0;0.0;0.0;-0.5630158456689632;563.0158456689633
16214.0;0.0;0.0;-0.5630233047929637;563.0233047929637
16215.0;0.0;0.0;-0.5630307639169642;563.0307639169641
16216.0;0.0;0.0;-0.5630382230409646;563.0382230409647
16217.0;0.0;0.0;-0.5630456821649651;563.0456821649651
16218.0;0.049962339944765254;0.0;-0.5630531412889656;563.0531412889655
16219.0;0.09992467988953051;0.0;-0.563060600412966;563.060600412966
16220.0;0.14988701983429575;13.294477187730568;-0.5630680606388015;563.0680606388015
16221.0;0.19984935977906101;38.682907156048344;-0.5630755229688087;563.0755229688087
16222.0;0.24981169972382627;75.28227960218308;-0.563082988332141;563.082988332141
16223.0;0.2997740396685915;123.5530107581004;-0.5630904576961107;563.0904576961107
16224.0;0.3497363796133568;183.9694715337646;-0.5630979320673456;563.0979320673456
16225.0;0.39969871955812203;257.0199875171381;-0.5631054124929457;563.1054124929457
16226.0;0.4496610595028873;343.20683897418223;-0.5631129000616392;563.1129000616392
16227.0;0.49962339944765255;443.0462608488566;-0.5631203959049396;563.1203959049395
16228.0;0.5495857393924178;557.0684427631194;-0.5631279011983021;563.1279011983021
16229.0;0.599548079337183;685.817529016927;-0.5631354171622803;563.1354171622803
16230.0;0.6495104192819483;829.851618588235;-0.5631429450636822;563.1429450636822
16231.0;0.6994727592267136;989.742765132997;-0.5631504862167273;563.1504862167272
16232.0;0.7494350991714788;1166.0769769851643;-0.5631580419842029;563.1580419842029
16233.0;0.7993974391162441;1359.4542171566889;-0.563165613778621;563.1656137786209
16234.0;0.8493597790610092;1570.488403337519;-0.5631732030633742;563.1732030633741
16235.0;0.8993221190057746;1799.807407895603;-0.5631808113538928;563.1808113538928
16236.0;0.9492844589505398;2048.0530578768858;-0.5631884402188012;563.1884402188012
16237.0;0.9992467988953051;2315.881135005314;-0.5631960912810745;563.1960912810745
16238.0;1.0492091388400702;2603.9613756828276;-0.5632037662191949;563.2037662191949
16239.0;1.0991714787848357;2912.9774709893736;-0.5632114667683084;563.2114667683084
16240.0;1.1491338187296007;3243.627066682885;-0.563219194721381;563.2191947213811
16241.0;1.199096158674366;3596.6217631993068;-0.5632269519303561;563.2269519303561
16242.0;1.2490584986191313;3972.6871156525726;-0.56323474030731;563.2347403073101
16243.0;1.2990208385638966;4372.56263383462;-0.5632425618256093;563.2425618256093
16244.0;1.3489831785086617;4797.00178221538;-0.5632504185210667;563.2504185210668
