;temps (s);speed (m/s);power_shaft (W);fuel_cumul (m^3)
21940;33915.0;7.0;498151.19200000004;-0.7497614978442362
21941;33915.0;7.0;498151.19200000004;-0.7498102433183712
21942;33915.0;7.0;498151.19200000004;-0.7498589887925062
21943;33915.0;7.0;498151.19200000004;-0.7499077342666413
21944;33915.0;7.0;498151.19200000004;-0.7499564797407763
21945;33915.0;7.0;498151.19200000004;-0.7500052252149113
21946;33915.0;7.0;498151.19200000004;-0.7500539706890463
21947;33915.0;7.0;498151.19200000004;-0.7501027161631814
21948;33915.0;7.0;498151.19200000004;-0.7501514616373164
21949;33915.0;7.0;498151.19200000004;-0.7502002071114514
21950;33915.0;7.0;498151.19200000004;-0.7502489525855864
21951;33915.0;7.0;498151.19200000004;-0.7502976980597215
21952;33915.0;7.0;498151.19200000004;-0.7503464435338565
21953;33915.0;7.0;498151.19200000004;-0.7503951890079915
21954;33915.0;7.0;498151.19200000004;-0.7504439344821265
21955;33915.0;7.0;498151.19200000004;-0.7504926799562616
21956;33915.0;7.0;498151.19200000004;-0.7505414254303966
21957;33915.0;7.0;498151.19200000004;-0.7505901709045316
21958;33915.0;7.0;498151.19200000004;-0.7506389163786666
21959;33915.0;7.0;498151.19200000004;-0.7506876618528017
21960;33915.0;7.0;498151.19200000004;-0.7507364073269367
21961;33915.0;7.0;498151.19200000004;-0.7507851528010717
21962;33915.0;7.0;498151.19200000004;-0.7508338982752067
21963;33915.0;7.0;498151.19200000004;-0.7508826437493418
21964;33915.0;7.0;498151.19200000004;-0.7509313892234768
21965;33915.0;7.0;498151.19200000004;-0.7509801346976118
21966;33915.0;7.0;498151.19200000004;-0.7510288801717468
21967;33915.0;7.0;498151.19200000004;-0.7510776256458819
21968;33915.0;7.0;498151.19200000004;-0.7511263711200169
21969;33915.0;7.0;498151.19200000004;-0.7511751165941519
21970;33915.0;7.0;498151.19200000004;-0.751223862068287
21971;33915.0;7.0;498151.19200000004;-0.751272607542422
21972;33915.0;7.0;498151.19200000004;-0.751321353016557
21973;33915.0;7.0;498151.19200000004;-0.751370098490692
21974;33915.0;7.0;498151.19200000004;-0.751418843964827
21975;33915.0;7.0;498151.19200000004;-0.7514675894389621
21976;33915.0;7.0;498151.19200000004;-0.7515163349130971
21977;33915.0;7.0;498151.19200000004;-0.7515650803872321
21978;33915.0;7.0;498151.19200000004;-0.7516138258613672
21979;33915.0;7.0;498151.19200000004;-0.7516625713355022
21980;33915.0;7.0;498151.19200000004;-0.7517113168096372
21981;33915.0;7.0;498151.19200000004;-0.7517600622837722
21982;33915.0;7.0;498151.19200000004;-0.7518088077579073
21983;33915.0;7.0;498151.19200000004;-0.7518575532320423
21984;33915.0;7.0;498151.19200000004;-0.7519062987061773
21985;33915.0;7.0;498151.19200000004;-0.7519550441803123
21986;33915.0;6.994727592267137;496926.02597362513;-0.7520036881137218
21987;33915.0;6.9447652523223695;485427.35219072364;-0.7520513790467579
21988;33915.0;6.894802912377605;474128.2656041123;-0.7520981335210392
21989;33915.0;6.844840572432841;463026.4358707071;-0.752143967885047
21990;33915.0;6.794878232488074;452119.5466021012;-0.7521888982952825
21991;33915.0;6.744915892543309;441405.2953645681;-0.7522329407174229
21992;33915.0;6.6949535525985455;430881.39367905783;-0.7522761109274784
21993;33915.0;6.644991212653778;420545.5670211975;-0.7523184245129484
21994;33915.0;6.595028872709014;410395.55482129473;-0.7523598968739784
21995;33915.0;6.54506653276425;400429.11046433344;-0.7524005432245162
21996;33915.0;6.495104192819483;390644.0012899748;-0.7524403785934686
21997;33915.0;6.445141852874718;381038.0085925604;-0.7524794178258578
21998;33915.0;6.395179512929954;371608.927621108;-0.7525176755839784
21999;33915.0;6.345217172985187;362354.56757931324;-0.7525551663485535
22000;33915.0;6.295254833040422;353272.75162555114;-0.7525919044198913
22001;33915.0;6.245292493095659;344361.3168728738;-0.752627903919042
22002;33915.0;6.195330153150891;335618.1143890106;-0.752663178788954
22003;33915.0;6.145367813206127;327041.00919637096;-0.7526977427956304
22004;33915.0;6.09540547326136;318627.8802720401;-0.752731609529286
22005;33915.0;6.045443133316596;310376.620547783;-0.7527647924055033
22006;33915.0;5.995480793371831;302285.13691004144;-0.7527973046663895
22007;33915.0;5.945518453427065;294351.35019993543;-0.7528291593817328
22008;33915.0;5.8955561134823;286573.1952132638;-0.7528603694501589
22009;33915.0;5.845593773537535;278948.62070050236;-0.7528909476002879
22010;33915.0;5.795631433592769;271475.5893668051;-0.7529209063918905
22011;33915.0;5.745669093648004;264152.0778720048;-0.7529502582170446
22012;33915.0;5.69570675370324;256976.07683061127;-0.7529790153012922
22013;33915.0;5.645744413758473;249945.5908118126;-0.7530071897047953
22014;33915.0;5.595782073813709;243058.6383394754;-0.7530347933234931
22015;33915.0;5.545819733868944;236313.25189214366;-0.7530618378902583
22016;33915.0;5.495857393924178;229707.47790303925;-0.7530883349760533
22017;33915.0;5.445895053979413;223239.376760063;-0.7531142959910876
22018;33915.0;5.3959327140346485;216907.02280579263;-0.7531397321859734
22019;33915.0;5.345970374089882;210708.5043374843;-0.7531646546528828
22020;33915.0;5.2960080341451174;204641.92360707268;-0.7531890743267042
22021;33915.0;5.246045694200353;198705.3968211696;-0.7532130019861987
22022;33915.0;5.196083354255586;192897.05414106505;-0.7532364482551566
22023;33915.0;5.146121014310822;187215.03968272766;-0.7532594236035542
22024;33915.0;5.096158674366057;181657.51151680344;-0.7532819383487105
22025;33915.0;5.046196334421291;176222.64166861633;-0.7533040026564432
22026;33915.0;4.996233994476526;170908.61611816892;-0.7533256265422256
22027;33915.0;4.9462716545317615;165713.6348001412;-0.7533468198723432
22028;33915.0;4.896309314586995;160635.91160389112;-0.7533675923650501
22029;33915.0;4.8463469746422305;155673.6743734553;-0.7533879535917257
22030;33915.0;4.796384634697463;150825.16490754738;-0.7534079129780311
22031;33915.0;4.7464222947526995;146088.6389595602;-0.7534274798050656
22032;33915.0;4.696459954807935;141462.3662375635;-0.7534466632105236
22033;33915.0;4.646497614863168;136944.6304043052;-0.7534654721898505
22034;33915.0;4.596535274918404;132533.7290772122;-0.7534839155974002
22035;33915.0;4.546572934973639;128227.97382838813;-0.7535020021475909
22036;33915.0;4.496610595028872;124025.69018461503;-0.7535197404160617
22037;33915.0;4.446648255084108;119925.21762735362;-0.7535371388408296
22038;33915.0;4.396685915139344;115924.9095927417;-0.7535542057234457
22039;33915.0;4.346723575194576;112023.13347159527;-0.7535709492301516
22040;33915.0;4.296761235249813;108218.27060940897;-0.7535873773930364
22041;33915.0;4.246798895305048;104508.71630635463;-0.7536034981111931
22042;33915.0;4.196836555360281;100892.87981728223;-0.753619319151875
22043;33915.0;4.146874215415517;97369.18435172045;-0.7536348481516522
22044;33915.0;4.096911875470752;93936.06707387508;-0.7536500926175684
22045;33915.0;4.046949535525985;90591.97910263017;-0.7536650599282976
22046;33915.0;3.996987195581221;87335.38551154823;-0.7536797573352998
22047;33915.0;3.9470248556364567;84164.76532886924;-0.7536941919639787
22048;33915.0;3.8970625156916894;81078.61153751111;-0.7537083708148374
22049;33915.0;3.847100175746925;78075.43107507043;-0.7537223007646354
22050;33915.0;3.797137835802161;75153.74483382108;-0.753735988567545
22051;33915.0;3.7471754958573937;72312.08766071507;-0.7537494408563076
22052;33915.0;3.6972131559126296;69549.0083573829;-0.7537626641433908
22053;33915.0;3.6472508159678654;66863.06968013251;-0.7537756648221445
22054;33915.0;3.597288476023098;64252.848339949895;-0.7537884491679578
22055;33915.0;3.547326136078334;61716.93500249949;-0.7538010233394151
22056;33915.0;3.4973637961335666;59253.934288123135;-0.7538133933794531
22057;33915.0;3.4474014561888024;56862.46477184127;-0.753825565216517
22058;33915.0;3.3974391162440383;54541.15898335187;-0.7538375446657173
22059;33915.0;3.347476776299271;52288.66340703091;-0.7538493374299864
22060;33915.0;3.297514436354507;50103.63848193281;-0.7538609491012348
22061;33915.0;3.2475520964097426;47984.75860178957;-0.753872385161508
22062;33915.0;3.1975897564649753;45930.71211501118;-0.7538836509841429
22063;33915.0;3.147627416520211;43940.201324686015;-0.7538947518349244
22064;33915.0;3.097665076575447;42011.94248858007;-0.7539056928732418
22065;33915.0;3.0477027366306797;40144.66581913735;-0.7539164791532457
22066;33915.0;2.9977403966859155;38337.115483480215;-0.753927115625004
22067;33915.0;2.947778056741151;36588.04960340864;-0.7539376071356593
22068;33915.0;2.8978157167963845;34896.24025540071;-0.7539479584305844
22069;33915.0;2.84785337685162;33260.47347061265;-0.7539581741545397
22070;33915.0;2.7978910369068553;31679.549234878523;-0.7539682588528293
22071;33915.0;2.747928696962089;30152.28148871038;-0.7539782169724577
22072;33915.0;2.6979663570173216;28677.49812729837;-0.7539880528632865
22073;33915.0;2.6480040170725596;27254.041000510777;-0.7539977707791907
22074;33915.0;2.598041677127793;25880.765912893425;-0.7540073748792153
22075;33915.0;2.548079337183026;24556.542623670528;-0.7540168692287319
22076;33915.0;2.498116997238264;23280.25484674435;-0.7540262578005953
22077;33915.0;2.4481546572934976;22050.800250694738;-0.7540355444763
22078;33915.0;2.3981923173487303;20867.090458779905;-0.7540447330471367
22079;33915.0;2.3482299774039683;19728.05104893607;-0.754053827215349
22080;33915.0;2.298267637459202;18632.621553777128;-0.7540628305952897
22081;33915.0;2.2483052975144346;17579.755460595246;-0.7540717467145777
22082;33915.0;2.1983429575696727;16568.420211360655;-0.7540805790152543
22083;33915.0;2.1483806176249054;15597.597202721228;-0.7540893308549397
22084;33915.0;2.098418277680139;14666.281786003188;-0.7540980055079898
22085;33915.0;2.048455937735377;13773.483267210686;-0.7541066061666526
22086;33915.0;1.9984935977906098;12918.224907025633;-0.7541151359422247
22087;33915.0;1.9485312578458434;12099.543920808237;-0.754123597866208
22088;33915.0;1.8985689179010814;11316.49147859663;-0.7541319948914661
22089;33915.0;1.8486065779563141;10568.13270510675;-0.754140329893381
22090;33915.0;1.7986442380115477;9853.546679732775;-0.7541486056710095
22091;33915.0;1.7486818980667858;9171.826436546837;-0.75415682494824
22092;33915.0;1.6987195581220185;8522.07896429888;-0.7541649903749487
22093;33915.0;1.648757218177252;7903.425206417071;-0.7541731045281563
22094;33915.0;1.5987948782324901;7315.000061007525;-0.7541811699131848
22095;33915.0;1.5488325382877228;6755.952380854205;-0.7541891889648137
22096;33915.0;1.4988701983429564;6225.444973419262;-0.7541971640484365
22097;33915.0;1.4489078583981945;5722.6546008427995;-0.7542050974612179
22098;33915.0;1.3989455184534272;5246.771979942792;-0.7542129914332495
22099;33915.0;1.3489831785086608;4797.001782215372;-0.7542208481287069
22100;33915.0;1.2990208385638988;4372.562633834638;-0.7542286696470062
22101;33915.0;1.2490584986191315;3972.6871156525744;-0.7542364580239601
22102;33915.0;1.1990961586743651;3596.6217631993004;-0.7542442152329352
22103;33915.0;1.1491338187296032;3243.6270666829023;-0.7542519431860079
22104;33915.0;1.099171478784836;2912.9774709893745;-0.7542596437351213
22105;33915.0;1.0492091388400695;2603.961375682824;-0.7542673186732417
22106;33915.0;0.9992467988953075;2315.8811350053275;-0.754274969735515
22107;33915.0;0.9492844589505403;2048.0530578768885;-0.7542825986004235
22108;33915.0;0.8993221190057739;1799.8074078955997;-0.7542902068909421
22109;33915.0;0.8493597790610119;1570.4884033375308;-0.7542977961756953
22110;33915.0;0.7993974391162446;1359.4542171566916;-0.7543053679701133
22111;33915.0;0.7494350991714782;1166.0769769851624;-0.754312923737589
22112;33915.0;0.6994727592267163;989.7427651330061;-0.754320464890634
22113;33915.0;0.649510419281949;829.8516185882371;-0.7543279927920359
22114;33915.0;0.5995480793371826;685.817529016926;-0.7543355087560141
22115;33915.0;0.5495857393924206;557.0684427631261;-0.7543430140493766
22116;33915.0;0.4996233994476533;443.04626084885825;-0.754350509892677
22117;33915.0;0.44966105950288693;343.2068389741816;-0.7543579974613706
22118;33915.0;0.39969871955812497;257.01998751714274;-0.7543654778869706
22119;33915.0;0.3497363796133577;183.96947153376573;-0.7543729522582056
22120;33915.0;0.2997740396685913;123.55301075810019;-0.7543804216221752
22121;33915.0;0.24981169972382933;75.28227960218568;-0.7543878869855075
22122;33915.0;0.19984935977906204;38.68290715604897;-0.7543953493155147
22123;33915.0;0.14988701983429564;13.29447718773053;-0.7544028095413502
22124;33915.0;0.09992467988952836;0.0;-0.7544102686653507
22125;33915.0;0.0499623399447664;0.0;-0.7544177277893511
22126;33915.0;0.0;0.0;-0.7544251869133516
22127;33915.0;0.0;0.0;-0.754432646037352
22128;33915.0;0.0;0.0;-0.7544401051613525
22129;33915.0;0.0;0.0;-0.754447564285353
22130;33915.0;0.0;0.0;-0.7544550234093534
22131;33915.0;0.0;0.0;-0.7544624825333539
22132;33915.0;0.0;0.0;-0.7544699416573544
22133;33915.0;0.0;0.0;-0.7544774007813548
22134;33915.0;0.0;0.0;-0.7544848599053553
22135;33915.0;0.0;0.0;-0.7544923190293558
22136;33915.0;0.0;0.0;-0.7544997781533562
22137;33915.0;0.0;0.0;-0.7545072372773567
22138;33915.0;0.0;0.0;-0.7545146964013572
22139;33915.0;0.0;0.0;-0.7545221555253576
22140;33915.0;0.0;0.0;-0.7545296146493581
22141;33915.0;0.0;0.0;-0.7545370737733585
22142;33915.0;0.0;0.0;-0.754544532897359
22143;33915.0;0.0;0.0;-0.7545519920213595
22144;33915.0;0.0;0.0;-0.7545594511453599
22145;33915.0;0.0;0.0;-0.7545669102693604
22146;33915.0;0.0;0.0;-0.7545743693933609
22147;33915.0;0.0;0.0;-0.7545818285173613
22148;33915.0;0.0;0.0;-0.7545892876413618
22149;33915.0;0.0;0.0;-0.7545967467653623
22150;33915.0;0.0;0.0;-0.7546042058893627
22151;33915.0;0.0;0.0;-0.7546116650133632
22152;33915.0;0.0;0.0;-0.7546191241373637
22153;33915.0;0.0;0.0;-0.7546265832613641
22154;33915.0;0.0;0.0;-0.7546340423853646
22155;33915.0;0.0;0.0;-0.754641501509365
22156;33915.0;0.0;0.0;-0.7546489606333655
22157;33915.0;0.0;0.0;-0.754656419757366
22158;33915.0;0.0;0.0;-0.7546638788813664
22159;33915.0;0.0;0.0;-0.7546713380053669
22160;33915.0;0.0;0.0;-0.7546787971293674
22161;33915.0;0.0;0.0;-0.7546862562533678
22162;33915.0;0.0;0.0;-0.7546937153773683
22163;33915.0;0.0;0.0;-0.7547011745013688
22164;33915.0;0.0;0.0;-0.7547086336253692
22165;33915.0;0.0;0.0;-0.7547160927493697
22166;33915.0;0.0;0.0;-0.7547235518733701
22167;33915.0;0.0;0.0;-0.7547310109973706
22168;33915.0;0.0;0.0;-0.7547384701213711
22169;33915.0;0.0;0.0;-0.7547459292453715
22170;33915.0;0.0;0.0;-0.754753388369372
22171;33915.0;0.0;0.0;-0.7547608474933725
22172;33915.0;0.0;0.0;-0.7547683066173729
22173;33915.0;0.0;0.0;-0.7547757657413734
22174;33915.0;0.0;0.0;-0.7547832248653739
22175;33915.0;0.0;0.0;-0.7547906839893743
22176;33915.0;0.0;0.0;-0.7547981431133748
22177;33915.0;0.0;0.0;-0.7548056022373753
22178;33915.0;0.0;0.0;-0.7548130613613757
22179;33915.0;0.0;0.0;-0.7548205204853762
22180;33915.0;0.0;0.0;-0.7548279796093766
22181;33915.0;0.0;0.0;-0.7548354387333771
22182;33915.0;0.0;0.0;-0.7548428978573776
22183;33915.0;0.0;0.0;-0.754850356981378
22184;33915.0;0.0;0.0;-0.7548578161053785
22185;33915.0;0.0;0.0;-0.754865275229379
22186;33915.0;0.0;0.0;-0.7548727343533794
22187;33915.0;0.0;0.0;-0.7548801934773799
22188;33915.0;0.0;0.0;-0.7548876526013804
22189;33915.0;0.0;0.0;-0.7548951117253808
22190;33915.0;0.0;0.0;-0.7549025708493813
22191;33915.0;0.0;0.0;-0.7549100299733817
22192;33915.0;0.0;0.0;-0.7549174890973822
22193;33915.0;0.0;0.0;-0.7549249482213827
22194;33915.0;0.0;0.0;-0.7549324073453831
22195;33915.0;0.0;0.0;-0.7549398664693836
22196;33915.0;0.0;0.0;-0.7549473255933841
22197;33915.0;0.0;0.0;-0.7549547847173845
22198;33915.0;0.0;0.0;-0.754962243841385
22199;33915.0;0.0;0.0;-0.7549697029653855
22200;33915.0;0.0;0.0;-0.7549771620893859
22201;33915.0;0.0;0.0;-0.7549846212133864
22202;33915.0;0.0;0.0;-0.7549920803373869
22203;33915.0;0.0;0.0;-0.7549995394613873
22204;33915.0;0.0;0.0;-0.7550069985853878
22205;33915.0;0.0;0.0;-0.7550144577093882
22206;33915.0;0.0;0.0;-0.7550219168333887
22207;33915.0;0.0;0.0;-0.7550293759573892
22208;33915.0;0.0;0.0;-0.7550368350813896
22209;33915.0;0.0;0.0;-0.7550442942053901
22210;33915.0;0.0;0.0;-0.7550517533293906
22211;33915.0;0.0;0.0;-0.755059212453391
22212;33915.0;0.0;0.0;-0.7550666715773915
22213;33915.0;0.0;0.0;-0.755074130701392
22214;33915.0;0.0;0.0;-0.7550815898253924
22215;33915.0;0.0;0.0;-0.7550890489493929
22216;33915.0;0.0;0.0;-0.7550965080733933
22217;33915.0;0.0;0.0;-0.7551039671973938
22218;33915.0;0.0;0.0;-0.7551114263213943
22219;33915.0;0.0;0.0;-0.7551188854453947
22220;33915.0;0.0;0.0;-0.7551263445693952
22221;33915.0;0.0;0.0;-0.7551338036933957
22222;33915.0;0.0;0.0;-0.7551412628173961
22223;33915.0;0.0;0.0;-0.7551487219413966
22224;33915.0;0.0;0.0;-0.7551561810653971
22225;33915.0;0.0;0.0;-0.7551636401893975
22226;33915.0;0.0;0.0;-0.755171099313398
22227;33915.0;0.0;0.0;-0.7551785584373985
22228;33915.0;0.0;0.0;-0.7551860175613989
22229;33915.0;0.0;0.0;-0.7551934766853994
22230;33915.0;0.0;0.0;-0.7552009358093998
22231;33915.0;0.0;0.0;-0.7552083949334003
22232;33915.0;0.0;0.0;-0.7552158540574008
22233;33915.0;0.0;0.0;-0.7552233131814012
22234;33915.0;0.0;0.0;-0.7552307723054017
22235;33915.0;0.0;0.0;-0.7552382314294022
22236;33915.0;0.0;0.0;-0.7552456905534026
22237;33915.0;0.0;0.0;-0.7552531496774031
22238;33915.0;0.0;0.0;-0.7552606088014036
22239;33915.0;0.0;0.0;-0.755268067925404
22240;33915.0;0.0;0.0;-0.7552755270494045
22241;33915.0;0.0;0.0;-0.755282986173405
22242;33915.0;0.0;0.0;-0.7552904452974054
22243;33915.0;0.0;0.0;-0.7552979044214059
22244;33915.0;0.0;0.0;-0.7553053635454063
22245;33915.0;0.0;0.0;-0.7553128226694068
22246;33915.0;0.0;0.0;-0.7553202817934073
22247;33915.0;0.0;0.0;-0.7553277409174077
22248;33915.0;0.0;0.0;-0.7553352000414082
22249;33915.0;0.0;0.0;-0.7553426591654087
22250;33915.0;0.0;0.0;-0.7553501182894091
22251;33915.0;0.0;0.0;-0.7553575774134096
22252;33915.0;0.0;0.0;-0.75536503653741
22253;33915.0;0.0;0.0;-0.7553724956614105
22254;33915.0;0.0;0.0;-0.755379954785411
22255;33915.0;0.0;0.0;-0.7553874139094114
22256;33915.0;0.0;0.0;-0.7553948730334119
22257;33915.0;0.0;0.0;-0.7554023321574124
22258;33915.0;0.0;0.0;-0.7554097912814128
22259;33915.0;0.0;0.0;-0.7554172504054133
22260;33915.0;0.0;0.0;-0.7554247095294138
22261;33915.0;0.0;0.0;-0.7554321686534142
22262;33915.0;0.0;0.0;-0.7554396277774147
22263;33915.0;0.0;0.0;-0.7554470869014152
22264;33915.0;0.0;0.0;-0.7554545460254156
22265;33915.0;0.0;0.0;-0.7554620051494161
22266;33915.0;0.0;0.0;-0.7554694642734165
22267;33915.0;0.0;0.0;-0.755476923397417
22268;33915.0;0.0;0.0;-0.7554843825214175
22269;33915.0;0.0;0.0;-0.7554918416454179
22270;33915.0;0.0;0.0;-0.7554993007694184
22271;33915.0;0.0;0.0;-0.7555067598934189
22272;33915.0;0.0;0.0;-0.7555142190174193
22273;33915.0;0.0;0.0;-0.7555216781414198
22274;33915.0;0.0;0.0;-0.7555291372654203
22275;33915.0;0.0;0.0;-0.7555365963894207
22276;33915.0;0.0;0.0;-0.7555440555134212
22277;33915.0;0.0;0.0;-0.7555515146374217
22278;33915.0;0.0;0.0;-0.7555589737614221
22279;33915.0;0.0;0.0;-0.7555664328854226
22280;33915.0;0.0;0.0;-0.755573892009423
22281;33915.0;0.0;0.0;-0.7555813511334235
22282;33915.0;0.0;0.0;-0.755588810257424
22283;33915.0;0.0;0.0;-0.7555962693814244
22284;33915.0;0.0;0.0;-0.7556037285054249
22285;33915.0;0.0;0.0;-0.7556111876294254
22286;33915.0;0.0;0.0;-0.7556186467534258
22287;33915.0;0.0;0.0;-0.7556261058774263
22288;33915.0;0.0;0.0;-0.7556335650014268
22289;33915.0;0.0;0.0;-0.7556410241254272
22290;33915.0;0.0;0.0;-0.7556484832494277
22291;33915.0;0.0;0.0;-0.7556559423734281
22292;33915.0;0.0;0.0;-0.7556634014974286
22293;33915.0;0.0;0.0;-0.7556708606214291
22294;33915.0;0.0;0.0;-0.7556783197454295
22295;33915.0;0.0;0.0;-0.75568577886943
22296;33915.0;0.0;0.0;-0.7556932379934305
22297;33915.0;0.0;0.0;-0.7557006971174309
22298;33915.0;0.0;0.0;-0.7557081562414314
22299;33915.0;0.0;0.0;-0.7557156153654319
22300;33915.0;0.0;0.0;-0.7557230744894323
22301;33915.0;0.0;0.0;-0.7557305336134328
22302;33915.0;0.0;0.0;-0.7557379927374333
22303;33915.0;0.0;0.0;-0.7557454518614337
22304;33915.0;0.0;0.0;-0.7557529109854342
22305;33915.0;0.0;0.0;-0.7557603701094346
22306;33915.0;0.0;0.0;-0.7557678292334351
22307;33915.0;0.0;0.0;-0.7557752883574356
22308;33915.0;0.0;0.0;-0.755782747481436
22309;33915.0;0.0;0.0;-0.7557902066054365
22310;33915.0;0.0;0.0;-0.755797665729437
22311;33915.0;0.0;0.0;-0.7558051248534374
22312;33915.0;0.0;0.0;-0.7558125839774379
22313;33915.0;0.0;0.0;-0.7558200431014384
22314;33915.0;0.0;0.0;-0.7558275022254388
22315;33915.0;0.0;0.0;-0.7558349613494393
22316;33915.0;0.0;0.0;-0.7558424204734397
22317;33915.0;0.0;0.0;-0.7558498795974402
22318;33915.0;0.0;0.0;-0.7558573387214407
22319;33915.0;0.0;0.0;-0.7558647978454411
22320;33915.0;0.0;0.0;-0.7558722569694416
22321;33915.0;0.0;0.0;-0.7558797160934421
22322;33915.0;0.0;0.0;-0.7558871752174425
22323;33915.0;0.0;0.0;-0.755894634341443
22324;33915.0;0.0;0.0;-0.7559020934654435
22325;33915.0;0.0;0.0;-0.7559095525894439
22326;33915.0;0.0;0.0;-0.7559170117134444
22327;33915.0;0.0;0.0;-0.7559244708374449
22328;33915.0;0.0;0.0;-0.7559319299614453
22329;33915.0;0.0;0.0;-0.7559393890854458
22330;33915.0;0.0;0.0;-0.7559468482094462
22331;33915.0;0.0;0.0;-0.7559543073334467
22332;33915.0;0.0;0.0;-0.7559617664574472
22333;33915.0;0.0;0.0;-0.7559692255814476
22334;33915.0;0.0;0.0;-0.7559766847054481
22335;33915.0;0.0;0.0;-0.7559841438294486
22336;33915.0;0.0;0.0;-0.755991602953449
22337;33915.0;0.0;0.0;-0.7559990620774495
22338;33915.0;0.0;0.0;-0.75600652120145
22339;33915.0;0.0;0.0;-0.7560139803254504
22340;33915.0;0.0;0.0;-0.7560214394494509
22341;33915.0;0.0;0.0;-0.7560288985734513
22342;33915.0;0.0;0.0;-0.7560363576974518
22343;33915.0;0.0;0.0;-0.7560438168214523
22344;33915.0;0.0;0.0;-0.7560512759454527
22345;33915.0;0.0;0.0;-0.7560587350694532
22346;33915.0;0.0;0.0;-0.7560661941934537
22347;33915.0;0.0;0.0;-0.7560736533174541
22348;33915.0;0.0;0.0;-0.7560811124414546
22349;33915.0;0.0;0.0;-0.7560885715654551
22350;33915.0;0.0;0.0;-0.7560960306894555
22351;33915.0;0.0;0.0;-0.756103489813456
22352;33915.0;0.0;0.0;-0.7561109489374565
22353;33915.0;0.0;0.0;-0.7561184080614569
22354;33915.0;0.0;0.0;-0.7561258671854574
22355;33915.0;0.0;0.0;-0.7561333263094578
22356;33915.0;0.0;0.0;-0.7561407854334583
22357;33915.0;0.0;0.0;-0.7561482445574588
22358;33915.0;0.0;0.0;-0.7561557036814592
22359;33915.0;0.0;0.0;-0.7561631628054597
22360;33915.0;0.0;0.0;-0.7561706219294602
22361;33915.0;0.0;0.0;-0.7561780810534606
22362;33915.0;0.0;0.0;-0.7561855401774611
22363;33915.0;0.0;0.0;-0.7561929993014616
22364;33915.0;0.0;0.0;-0.756200458425462
22365;33915.0;0.0;0.0;-0.7562079175494625
22366;33915.0;0.0;0.0;-0.756215376673463
22367;33915.0;0.0;0.0;-0.7562228357974634
22368;33915.0;0.0;0.0;-0.7562302949214639
22369;33915.0;0.0;0.0;-0.7562377540454643
22370;33915.0;0.0;0.0;-0.7562452131694648
22371;33915.0;0.0;0.0;-0.7562526722934653
22372;33915.0;0.0;0.0;-0.7562601314174657
22373;33915.0;0.0;0.0;-0.7562675905414662
22374;33915.0;0.0;0.0;-0.7562750496654667
22375;33915.0;0.0;0.0;-0.7562825087894671
22376;33915.0;0.0;0.0;-0.7562899679134676
22377;33915.0;0.0;0.0;-0.756297427037468
22378;33915.0;0.0;0.0;-0.7563048861614685
22379;33915.0;0.0;0.0;-0.756312345285469
22380;33915.0;0.0;0.0;-0.7563198044094694
22381;33915.0;0.0;0.0;-0.7563272635334699
22382;33915.0;0.0;0.0;-0.7563347226574704
22383;33915.0;0.0;0.0;-0.7563421817814708
22384;33915.0;0.0;0.0;-0.7563496409054713
22385;33915.0;0.0;0.0;-0.7563571000294718
22386;33915.0;0.0;0.0;-0.7563645591534722
22387;33915.0;0.0;0.0;-0.7563720182774727
22388;33915.0;0.0;0.0;-0.7563794774014732
22389;33915.0;0.0;0.0;-0.7563869365254736
22390;33915.0;0.0;0.0;-0.7563943956494741
22391;33915.0;0.0;0.0;-0.7564018547734745
22392;33915.0;0.0;0.0;-0.756409313897475
22393;33915.0;0.0;0.0;-0.7564167730214755
22394;33915.0;0.0;0.0;-0.7564242321454759
22395;33915.0;0.0;0.0;-0.7564316912694764
22396;33915.0;0.0;0.0;-0.7564391503934769
22397;33915.0;0.0;0.0;-0.7564466095174773
22398;33915.0;0.0;0.0;-0.7564540686414778
22399;33915.0;0.0;0.0;-0.7564615277654783
22400;33915.0;0.0;0.0;-0.7564689868894787
22401;33915.0;0.0;0.0;-0.7564764460134792
22402;33915.0;0.0;0.0;-0.7564839051374797
22403;33915.0;0.0;0.0;-0.7564913642614801
22404;33915.0;0.0;0.0;-0.7564988233854806
22405;33915.0;0.0;0.0;-0.756506282509481
22406;33915.0;0.0;0.0;-0.7565137416334815
22407;33915.0;0.0;0.0;-0.756521200757482
22408;33915.0;0.0;0.0;-0.7565286598814824
22409;33915.0;0.0;0.0;-0.7565361190054829
22410;33915.0;0.0;0.0;-0.7565435781294834
22411;33915.0;0.0;0.0;-0.7565510372534838
22412;33915.0;0.0;0.0;-0.7565584963774843
22413;33915.0;0.0;0.0;-0.7565659555014848
22414;33915.0;0.0;0.0;-0.7565734146254852
22415;33915.0;0.0;0.0;-0.7565808737494857
22416;33915.0;0.0;0.0;-0.7565883328734861
22417;33915.0;0.0;0.0;-0.7565957919974866
22418;33915.0;0.0;0.0;-0.7566032511214871
22419;33915.0;0.0;0.0;-0.7566107102454875
22420;33915.0;0.0;0.0;-0.756618169369488
22421;33915.0;0.0;0.0;-0.7566256284934885
22422;33915.0;0.0;0.0;-0.7566330876174889
22423;33915.0;0.0;0.0;-0.7566405467414894
22424;33915.0;0.0;0.0;-0.7566480058654899
22425;33915.0;0.0;0.0;-0.7566554649894903
