time_s;profile_speed_m_per_s;converter_motor_out_W;storage_fuel_tank_v_stock_l
17396.0;7.0;498151.19200000004;327.1228429827092
17397.0;7.0;498151.19200000004;327.07483919232845
17398.0;7.0;498151.19200000004;327.0268354019477
17399.0;7.0;498151.19200000004;326.97883161156693
17400.0;7.0;498151.19200000004;326.93082782118626
17401.0;7.0;498151.19200000004;326.88282403080547
17402.0;7.0;498151.19200000004;326.83482024042473
17403.0;7.0;498151.19200000004;326.786816450044
17404.0;7.0;498151.19200000004;326.73881265966327
17405.0;7.0;498151.19200000004;326.69080886928253
17406.0;7.0;498151.19200000004;326.64280507890174
17407.0;7.0;498151.19200000004;326.59480128852107
17408.0;7.0;498151.19200000004;326.5467974981403
17409.0;7.0;498151.19200000004;326.49879370775955
17410.0;7.0;498151.19200000004;326.4507899173788
17411.0;7.0;498151.19200000004;326.4027861269981
17412.0;7.0;498151.19200000004;326.35478233661735
17413.0;7.0;498151.19200000004;326.30677854623656
17414.0;7.0;498151.19200000004;326.2587747558558
17415.0;7.0;498151.19200000004;326.21077096547515
17416.0;7.0;498151.19200000004;326.16276717509436
17417.0;7.0;498151.19200000004;326.1147633847136
17418.0;7.0;498151.19200000004;326.0667595943329
17419.0;7.0;498151.19200000004;326.0187558039521
17420.0;7.0;498151.19200000004;325.97075201357137
17421.0;7.0;498151.19200000004;325.9227482231907
17422.0;7.0;498151.19200000004;325.87474443280996
17423.0;7.0;498151.19200000004;325.8267406424292
17424.0;7.0;498151.19200000004;325.7787368520484
17425.0;7.0;498151.19200000004;325.7307330616677
17426.0;7.0;498151.19200000004;325.6827292712869
17427.0;7.0;498151.19200000004;325.63472548090624
17428.0;7.0;498151.19200000004;325.5867216905255
17429.0;7.0;498151.19200000004;325.5387179001448
17430.0;7.0;498151.19200000004;325.490714109764
17431.0;7.0;498151.19200000004;325.4427103193832
17432.0;7.0;498151.19200000004;325.3947065290025
17433.0;7.0;498151.19200000004;325.3467027386218
17434.0;7.0;498151.19200000004;325.29869894824105
17435.0;7.0;498151.19200000004;325.2506951578603
17436.0;7.0;498151.19200000004;325.2026913674796
17437.0;7.0;498151.19200000004;325.1546875770988
17438.0;7.0;498151.19200000004;325.10668378671807
17439.0;7.0;498151.19200000004;325.0586799963374
17440.0;7.0;498151.19200000004;325.0106762059566
17441.0;7.0;498151.19200000004;324.96267241557587
17442.0;7.0;498151.19200000004;324.91466862519513
17443.0;7.0;498151.19200000004;324.86666483481434
17444.0;7.0;498151.19200000004;324.8186610444336
17445.0;7.0;498151.19200000004;324.77065725405294
17446.0;7.0;498151.19200000004;324.7226534636722
17447.0;7.0;498151.19200000004;324.6746496732914
17448.0;7.0;498151.19200000004;324.6266458829106
17449.0;7.0;498151.19200000004;324.57864209252995
17450.0;7.0;498151.19200000004;324.53063830214916
17451.0;7.0;498151.19200000004;324.4826345117685
17452.0;7.0;498151.19200000004;324.43463072138775
17453.0;7.0;498151.19200000004;324.386626931007
17454.0;7.0;498151.19200000004;324.3386231406262
17455.0;7.0;498151.19200000004;324.29061935024544
17456.0;7.0;498151.19200000004;324.24261555986476
17457.0;7.0;498151.19200000004;324.19461176948397
17458.0;7.0;498151.19200000004;324.1466079791033
17459.0;7.0;498151.19200000004;324.09860418872256
17460.0;7.0;498151.19200000004;324.0506003983418
17461.0;7.0;498151.19200000004;324.00259660796104
17462.0;7.0;498151.19200000004;323.95459281758025
17463.0;7.0;498151.19200000004;323.9065890271996
17464.0;7.0;498151.19200000004;323.85858523681884
17465.0;7.0;498151.19200000004;323.8105814464381
17466.0;7.0;498151.19200000004;323.7625776560574
17467.0;7.0;498151.19200000004;323.7145738656766
17468.0;7.0;498151.19200000004;323.66657007529585
17469.0;7.0;498151.19200000004;323.61856628491506
17470.0;7.0;498151.19200000004;323.57056249453444
17471.0;7.0;498151.19200000004;323.52255870415365
17472.0;7.0;498151.19200000004;323.47455491377286
17473.0;7.0;498151.19200000004;323.4265511233922
17474.0;7.0;498151.19200000004;323.3785473330114
17475.0;7.0;498151.19200000004;323.33054354263066
17476.0;7.0;498151.19200000004;323.28253975224993
17477.0;7.0;498151.19200000004;323.23453596186926
17478.0;7.0;498151.19200000004;323.18653217148847
17479.0;7.0;498151.19200000004;323.1385283811077
17480.0;7.0;498151.19200000004;323.090524590727
17481.0;7.0;498151.19200000004;323.0425208003462
17482.0;7.0;498151.19200000004;322.99451700996553
17483.0;7.0;498151.19200000004;322.9465132195848
17484.0;7.0;498151.19200000004;322.89850942920407
17485.0;7.0;498151.19200000004;322.8505056388233
17486.0;7.0;498151.19200000004;322.8025018484425
17487.0;7.0;498151.19200000004;322.7544980580618
17488.0;7.0;498151.19200000004;322.7064942676811
17489.0;7.0;498151.19200000004;322.65849047730035
17490.0;7.0;498151.19200000004;322.6104866869196
17491.0;7.0;498151.19200000004;322.5624828965388
17492.0;7.0;498151.19200000004;322.5144791061581
17493.0;7.0;498151.19200000004;322.4664753157773
17494.0;7.0;498151.19200000004;322.4184715253967
17495.0;7.0;498151.19200000004;322.3704677350159
17496.0;7.0;498151.19200000004;322.3224639446351
17497.0;7.0;498151.19200000004;322.2744601542544
17498.0;7.0;498151.19200000004;322.22645636387364
17499.0;7.0;498151.19200000004;322.1784525734929
17500.0;7.0;498151.19200000004;322.1304487831122
17501.0;7.0;498151.19200000004;322.0824449927315
17502.0;7.0;498151.19200000004;322.0344412023507
17503.0;7.0;498151.19200000004;321.9864374119699
17504.0;7.0;498151.19200000004;321.93843362158924
17505.0;7.0;498151.19200000004;321.89042983120845
17506.0;7.0;498151.19200000004;321.8424260408277
17507.0;7.0;498151.19200000004;321.794422250447
17508.0;7.0;498151.19200000004;321.7464184600663
17509.0;7.0;498151.19200000004;321.6984146696855
17510.0;7.0;498151.19200000004;321.65041087930473
17511.0;7.0;498151.19200000004;321.60240708892405
17512.0;7.0;498151.19200000004;321.55440329854326
17513.0;7.0;498151.19200000004;321.5063995081626
17514.0;7.0;498151.19200000004;321.4583957177818
17515.0;7.0;498151.19200000004;321.41039192740107
17516.0;7.0;498151.19200000004;321.36238813702033
17517.0;7.0;498151.19200000004;321.31438434663954
17518.0;7.0;498151.19200000004;321.26638055625887
17519.0;7.0;498151.19200000004;321.21837676587813
17520.0;7.0;498151.19200000004;321.17037297549734
17521.0;7.0;498151.19200000004;321.12236918511667
17522.0;7.0;498151.19200000004;321.0743653947359
17523.0;7.0;498151.19200000004;321.02636160435515
17524.0;7.0;498151.19200000004;320.97835781397436
17525.0;7.0;498151.19200000004;320.93035402359374
17526.0;7.0;498151.19200000004;320.88235023321295
17527.0;7.0;498151.19200000004;320.83434644283216
17528.0;7.0;498151.19200000004;320.7863426524515
17529.0;7.0;498151.19200000004;320.7383388620707
17530.0;7.0;498151.19200000004;320.69033507168996
17531.0;7.0;498151.19200000004;320.6423312813092
17532.0;7.0;498151.19200000004;320.59432749092855
17533.0;7.0;498151.19200000004;320.54632370054776
17534.0;7.0;498151.19200000004;320.49831991016697
17535.0;7.0;498151.19200000004;320.4503161197863
17536.0;7.0;498151.19200000004;320.4023123294055
17537.0;7.0;498151.19200000004;320.3543085390248
17538.0;7.0;498151.19200000004;320.30630474864404
17539.0;7.0;498151.19200000004;320.2583009582633
17540.0;7.0;498151.19200000004;320.2102971678826
17541.0;7.0;498151.19200000004;320.1622933775018
17542.0;7.0;498151.19200000004;320.1142895871211
17543.0;7.0;498151.19200000004;320.0662857967404
17544.0;7.0;498151.19200000004;320.0182820063596
17545.0;7.0;498151.19200000004;319.97027821597885
17546.0;7.0;498151.19200000004;319.9222744255981
17547.0;7.0;498151.19200000004;319.8742706352174
17548.0;7.0;498151.19200000004;319.8262668448366
17549.0;7.0;498151.19200000004;319.7782630544559
17550.0;7.0;498151.19200000004;319.7302592640752
17551.0;7.0;498151.19200000004;319.6822554736944
17552.0;7.0;498151.19200000004;319.63425168331366
17553.0;7.0;498151.19200000004;319.58624789293293
17554.0;7.0;498151.19200000004;319.5382441025522
